,calendarDate,isOpen,date
5182,2005/2/25,1,2005-02-25
5183,2005/2/26,0,2005-02-26
5184,2005/2/27,0,2005-02-27
5185,2005/2/28,1,2005-02-28
5186,2005/3/1,1,2005-03-01
5187,2005/3/2,1,2005-03-02
5188,2005/3/3,1,2005-03-03
5189,2005/3/4,1,2005-03-04
5190,2005/3/5,0,2005-03-05
5191,2005/3/6,0,2005-03-06
5192,2005/3/7,1,2005-03-07
5193,2005/3/8,1,2005-03-08
5194,2005/3/9,1,2005-03-09
5195,2005/3/10,1,2005-03-10
5196,2005/3/11,1,2005-03-11
5197,2005/3/12,0,2005-03-12
5198,2005/3/13,0,2005-03-13
5199,2005/3/14,1,2005-03-14
5200,2005/3/15,1,2005-03-15
5201,2005/3/16,1,2005-03-16
5202,2005/3/17,1,2005-03-17
5203,2005/3/18,1,2005-03-18
5204,2005/3/19,0,2005-03-19
5205,2005/3/20,0,2005-03-20
5206,2005/3/21,1,2005-03-21
5207,2005/3/22,1,2005-03-22
5208,2005/3/23,1,2005-03-23
5209,2005/3/24,1,2005-03-24
5210,2005/3/25,1,2005-03-25
5211,2005/3/26,0,2005-03-26
5212,2005/3/27,0,2005-03-27
5213,2005/3/28,1,2005-03-28
5214,2005/3/29,1,2005-03-29
5215,2005/3/30,1,2005-03-30
5216,2005/3/31,1,2005-03-31
5217,2005/4/1,1,2005-04-01
5218,2005/4/2,0,2005-04-02
5219,2005/4/3,0,2005-04-03
5220,2005/4/4,1,2005-04-04
5221,2005/4/5,1,2005-04-05
5222,2005/4/6,1,2005-04-06
5223,2005/4/7,1,2005-04-07
5224,2005/4/8,1,2005-04-08
5225,2005/4/9,0,2005-04-09
5226,2005/4/10,0,2005-04-10
5227,2005/4/11,1,2005-04-11
5228,2005/4/12,1,2005-04-12
5229,2005/4/13,1,2005-04-13
5230,2005/4/14,1,2005-04-14
5231,2005/4/15,1,2005-04-15
5232,2005/4/16,0,2005-04-16
5233,2005/4/17,0,2005-04-17
5234,2005/4/18,1,2005-04-18
5235,2005/4/19,1,2005-04-19
5236,2005/4/20,1,2005-04-20
5237,2005/4/21,1,2005-04-21
5238,2005/4/22,1,2005-04-22
5239,2005/4/23,0,2005-04-23
5240,2005/4/24,0,2005-04-24
5241,2005/4/25,1,2005-04-25
5242,2005/4/26,1,2005-04-26
5243,2005/4/27,1,2005-04-27
5244,2005/4/28,1,2005-04-28
5245,2005/4/29,1,2005-04-29
5246,2005/4/30,0,2005-04-30
5247,2005/5/1,0,2005-05-01
5248,2005/5/2,0,2005-05-02
5249,2005/5/3,0,2005-05-03
5250,2005/5/4,0,2005-05-04
5251,2005/5/5,0,2005-05-05
5252,2005/5/6,0,2005-05-06
5253,2005/5/7,0,2005-05-07
5254,2005/5/8,0,2005-05-08
5255,2005/5/9,1,2005-05-09
5256,2005/5/10,1,2005-05-10
5257,2005/5/11,1,2005-05-11
5258,2005/5/12,1,2005-05-12
5259,2005/5/13,1,2005-05-13
5260,2005/5/14,0,2005-05-14
5261,2005/5/15,0,2005-05-15
5262,2005/5/16,1,2005-05-16
5263,2005/5/17,1,2005-05-17
5264,2005/5/18,1,2005-05-18
5265,2005/5/19,1,2005-05-19
5266,2005/5/20,1,2005-05-20
5267,2005/5/21,0,2005-05-21
5268,2005/5/22,0,2005-05-22
5269,2005/5/23,1,2005-05-23
5270,2005/5/24,1,2005-05-24
5271,2005/5/25,1,2005-05-25
5272,2005/5/26,1,2005-05-26
5273,2005/5/27,1,2005-05-27
5274,2005/5/28,0,2005-05-28
5275,2005/5/29,0,2005-05-29
5276,2005/5/30,1,2005-05-30
5277,2005/5/31,1,2005-05-31
5278,2005/6/1,1,2005-06-01
5279,2005/6/2,1,2005-06-02
5280,2005/6/3,1,2005-06-03
5281,2005/6/4,0,2005-06-04
5282,2005/6/5,0,2005-06-05
5283,2005/6/6,1,2005-06-06
5284,2005/6/7,1,2005-06-07
5285,2005/6/8,1,2005-06-08
5286,2005/6/9,1,2005-06-09
5287,2005/6/10,1,2005-06-10
5288,2005/6/11,0,2005-06-11
5289,2005/6/12,0,2005-06-12
5290,2005/6/13,1,2005-06-13
5291,2005/6/14,1,2005-06-14
5292,2005/6/15,1,2005-06-15
5293,2005/6/16,1,2005-06-16
5294,2005/6/17,1,2005-06-17
5295,2005/6/18,0,2005-06-18
5296,2005/6/19,0,2005-06-19
5297,2005/6/20,1,2005-06-20
5298,2005/6/21,1,2005-06-21
5299,2005/6/22,1,2005-06-22
5300,2005/6/23,1,2005-06-23
5301,2005/6/24,1,2005-06-24
5302,2005/6/25,0,2005-06-25
5303,2005/6/26,0,2005-06-26
5304,2005/6/27,1,2005-06-27
5305,2005/6/28,1,2005-06-28
5306,2005/6/29,1,2005-06-29
5307,2005/6/30,1,2005-06-30
5308,2005/7/1,1,2005-07-01
5309,2005/7/2,0,2005-07-02
5310,2005/7/3,0,2005-07-03
5311,2005/7/4,1,2005-07-04
5312,2005/7/5,1,2005-07-05
5313,2005/7/6,1,2005-07-06
5314,2005/7/7,1,2005-07-07
5315,2005/7/8,1,2005-07-08
5316,2005/7/9,0,2005-07-09
5317,2005/7/10,0,2005-07-10
5318,2005/7/11,1,2005-07-11
5319,2005/7/12,1,2005-07-12
5320,2005/7/13,1,2005-07-13
5321,2005/7/14,1,2005-07-14
5322,2005/7/15,1,2005-07-15
5323,2005/7/16,0,2005-07-16
5324,2005/7/17,0,2005-07-17
5325,2005/7/18,1,2005-07-18
5326,2005/7/19,1,2005-07-19
5327,2005/7/20,1,2005-07-20
5328,2005/7/21,1,2005-07-21
5329,2005/7/22,1,2005-07-22
5330,2005/7/23,0,2005-07-23
5331,2005/7/24,0,2005-07-24
5332,2005/7/25,1,2005-07-25
5333,2005/7/26,1,2005-07-26
5334,2005/7/27,1,2005-07-27
5335,2005/7/28,1,2005-07-28
5336,2005/7/29,1,2005-07-29
5337,2005/7/30,0,2005-07-30
5338,2005/7/31,0,2005-07-31
5339,2005/8/1,1,2005-08-01
5340,2005/8/2,1,2005-08-02
5341,2005/8/3,1,2005-08-03
5342,2005/8/4,1,2005-08-04
5343,2005/8/5,1,2005-08-05
5344,2005/8/6,0,2005-08-06
5345,2005/8/7,0,2005-08-07
5346,2005/8/8,1,2005-08-08
5347,2005/8/9,1,2005-08-09
5348,2005/8/10,1,2005-08-10
5349,2005/8/11,1,2005-08-11
5350,2005/8/12,1,2005-08-12
5351,2005/8/13,0,2005-08-13
5352,2005/8/14,0,2005-08-14
5353,2005/8/15,1,2005-08-15
5354,2005/8/16,1,2005-08-16
5355,2005/8/17,1,2005-08-17
5356,2005/8/18,1,2005-08-18
5357,2005/8/19,1,2005-08-19
5358,2005/8/20,0,2005-08-20
5359,2005/8/21,0,2005-08-21
5360,2005/8/22,1,2005-08-22
5361,2005/8/23,1,2005-08-23
5362,2005/8/24,1,2005-08-24
5363,2005/8/25,1,2005-08-25
5364,2005/8/26,1,2005-08-26
5365,2005/8/27,0,2005-08-27
5366,2005/8/28,0,2005-08-28
5367,2005/8/29,1,2005-08-29
5368,2005/8/30,1,2005-08-30
5369,2005/8/31,1,2005-08-31
5370,2005/9/1,1,2005-09-01
5371,2005/9/2,1,2005-09-02
5372,2005/9/3,0,2005-09-03
5373,2005/9/4,0,2005-09-04
5374,2005/9/5,1,2005-09-05
5375,2005/9/6,1,2005-09-06
5376,2005/9/7,1,2005-09-07
5377,2005/9/8,1,2005-09-08
5378,2005/9/9,1,2005-09-09
5379,2005/9/10,0,2005-09-10
5380,2005/9/11,0,2005-09-11
5381,2005/9/12,1,2005-09-12
5382,2005/9/13,1,2005-09-13
5383,2005/9/14,1,2005-09-14
5384,2005/9/15,1,2005-09-15
5385,2005/9/16,1,2005-09-16
5386,2005/9/17,0,2005-09-17
5387,2005/9/18,0,2005-09-18
5388,2005/9/19,1,2005-09-19
5389,2005/9/20,1,2005-09-20
5390,2005/9/21,1,2005-09-21
5391,2005/9/22,1,2005-09-22
5392,2005/9/23,1,2005-09-23
5393,2005/9/24,0,2005-09-24
5394,2005/9/25,0,2005-09-25
5395,2005/9/26,1,2005-09-26
5396,2005/9/27,1,2005-09-27
5397,2005/9/28,1,2005-09-28
5398,2005/9/29,1,2005-09-29
5399,2005/9/30,1,2005-09-30
5400,2005/10/1,0,2005-10-01
5401,2005/10/2,0,2005-10-02
5402,2005/10/3,0,2005-10-03
5403,2005/10/4,0,2005-10-04
5404,2005/10/5,0,2005-10-05
5405,2005/10/6,0,2005-10-06
5406,2005/10/7,0,2005-10-07
5407,2005/10/8,0,2005-10-08
5408,2005/10/9,0,2005-10-09
5409,2005/10/10,1,2005-10-10
5410,2005/10/11,1,2005-10-11
5411,2005/10/12,1,2005-10-12
5412,2005/10/13,1,2005-10-13
5413,2005/10/14,1,2005-10-14
5414,2005/10/15,0,2005-10-15
5415,2005/10/16,0,2005-10-16
5416,2005/10/17,1,2005-10-17
5417,2005/10/18,1,2005-10-18
5418,2005/10/19,1,2005-10-19
5419,2005/10/20,1,2005-10-20
5420,2005/10/21,1,2005-10-21
5421,2005/10/22,0,2005-10-22
5422,2005/10/23,0,2005-10-23
5423,2005/10/24,1,2005-10-24
5424,2005/10/25,1,2005-10-25
5425,2005/10/26,1,2005-10-26
5426,2005/10/27,1,2005-10-27
5427,2005/10/28,1,2005-10-28
5428,2005/10/29,0,2005-10-29
5429,2005/10/30,0,2005-10-30
5430,2005/10/31,1,2005-10-31
5431,2005/11/1,1,2005-11-01
5432,2005/11/2,1,2005-11-02
5433,2005/11/3,1,2005-11-03
5434,2005/11/4,1,2005-11-04
5435,2005/11/5,0,2005-11-05
5436,2005/11/6,0,2005-11-06
5437,2005/11/7,1,2005-11-07
5438,2005/11/8,1,2005-11-08
5439,2005/11/9,1,2005-11-09
5440,2005/11/10,1,2005-11-10
5441,2005/11/11,1,2005-11-11
5442,2005/11/12,0,2005-11-12
5443,2005/11/13,0,2005-11-13
5444,2005/11/14,1,2005-11-14
5445,2005/11/15,1,2005-11-15
5446,2005/11/16,1,2005-11-16
5447,2005/11/17,1,2005-11-17
5448,2005/11/18,1,2005-11-18
5449,2005/11/19,0,2005-11-19
5450,2005/11/20,0,2005-11-20
5451,2005/11/21,1,2005-11-21
5452,2005/11/22,1,2005-11-22
5453,2005/11/23,1,2005-11-23
5454,2005/11/24,1,2005-11-24
5455,2005/11/25,1,2005-11-25
5456,2005/11/26,0,2005-11-26
5457,2005/11/27,0,2005-11-27
5458,2005/11/28,1,2005-11-28
5459,2005/11/29,1,2005-11-29
5460,2005/11/30,1,2005-11-30
5461,2005/12/1,1,2005-12-01
5462,2005/12/2,1,2005-12-02
5463,2005/12/3,0,2005-12-03
5464,2005/12/4,0,2005-12-04
5465,2005/12/5,1,2005-12-05
5466,2005/12/6,1,2005-12-06
5467,2005/12/7,1,2005-12-07
5468,2005/12/8,1,2005-12-08
5469,2005/12/9,1,2005-12-09
5470,2005/12/10,0,2005-12-10
5471,2005/12/11,0,2005-12-11
5472,2005/12/12,1,2005-12-12
5473,2005/12/13,1,2005-12-13
5474,2005/12/14,1,2005-12-14
5475,2005/12/15,1,2005-12-15
5476,2005/12/16,1,2005-12-16
5477,2005/12/17,0,2005-12-17
5478,2005/12/18,0,2005-12-18
5479,2005/12/19,1,2005-12-19
5480,2005/12/20,1,2005-12-20
5481,2005/12/21,1,2005-12-21
5482,2005/12/22,1,2005-12-22
5483,2005/12/23,1,2005-12-23
5484,2005/12/24,0,2005-12-24
5485,2005/12/25,0,2005-12-25
5486,2005/12/26,1,2005-12-26
5487,2005/12/27,1,2005-12-27
5488,2005/12/28,1,2005-12-28
5489,2005/12/29,1,2005-12-29
5490,2005/12/30,1,2005-12-30
5491,2005/12/31,0,2005-12-31
5492,2006/1/1,0,2006-01-01
5493,2006/1/2,0,2006-01-02
5494,2006/1/3,0,2006-01-03
5495,2006/1/4,1,2006-01-04
5496,2006/1/5,1,2006-01-05
5497,2006/1/6,1,2006-01-06
5498,2006/1/7,0,2006-01-07
5499,2006/1/8,0,2006-01-08
5500,2006/1/9,1,2006-01-09
5501,2006/1/10,1,2006-01-10
5502,2006/1/11,1,2006-01-11
5503,2006/1/12,1,2006-01-12
5504,2006/1/13,1,2006-01-13
5505,2006/1/14,0,2006-01-14
5506,2006/1/15,0,2006-01-15
5507,2006/1/16,1,2006-01-16
5508,2006/1/17,1,2006-01-17
5509,2006/1/18,1,2006-01-18
5510,2006/1/19,1,2006-01-19
5511,2006/1/20,1,2006-01-20
5512,2006/1/21,0,2006-01-21
5513,2006/1/22,0,2006-01-22
5514,2006/1/23,1,2006-01-23
5515,2006/1/24,1,2006-01-24
5516,2006/1/25,1,2006-01-25
5517,2006/1/26,0,2006-01-26
5518,2006/1/27,0,2006-01-27
5519,2006/1/28,0,2006-01-28
5520,2006/1/29,0,2006-01-29
5521,2006/1/30,0,2006-01-30
5522,2006/1/31,0,2006-01-31
5523,2006/2/1,0,2006-02-01
5524,2006/2/2,0,2006-02-02
5525,2006/2/3,0,2006-02-03
5526,2006/2/4,0,2006-02-04
5527,2006/2/5,0,2006-02-05
5528,2006/2/6,1,2006-02-06
5529,2006/2/7,1,2006-02-07
5530,2006/2/8,1,2006-02-08
5531,2006/2/9,1,2006-02-09
5532,2006/2/10,1,2006-02-10
5533,2006/2/11,0,2006-02-11
5534,2006/2/12,0,2006-02-12
5535,2006/2/13,1,2006-02-13
5536,2006/2/14,1,2006-02-14
5537,2006/2/15,1,2006-02-15
5538,2006/2/16,1,2006-02-16
5539,2006/2/17,1,2006-02-17
5540,2006/2/18,0,2006-02-18
5541,2006/2/19,0,2006-02-19
5542,2006/2/20,1,2006-02-20
5543,2006/2/21,1,2006-02-21
5544,2006/2/22,1,2006-02-22
5545,2006/2/23,1,2006-02-23
5546,2006/2/24,1,2006-02-24
5547,2006/2/25,0,2006-02-25
5548,2006/2/26,0,2006-02-26
5549,2006/2/27,1,2006-02-27
5550,2006/2/28,1,2006-02-28
5551,2006/3/1,1,2006-03-01
5552,2006/3/2,1,2006-03-02
5553,2006/3/3,1,2006-03-03
5554,2006/3/4,0,2006-03-04
5555,2006/3/5,0,2006-03-05
5556,2006/3/6,1,2006-03-06
5557,2006/3/7,1,2006-03-07
5558,2006/3/8,1,2006-03-08
5559,2006/3/9,1,2006-03-09
5560,2006/3/10,1,2006-03-10
5561,2006/3/11,0,2006-03-11
5562,2006/3/12,0,2006-03-12
5563,2006/3/13,1,2006-03-13
5564,2006/3/14,1,2006-03-14
5565,2006/3/15,1,2006-03-15
5566,2006/3/16,1,2006-03-16
5567,2006/3/17,1,2006-03-17
5568,2006/3/18,0,2006-03-18
5569,2006/3/19,0,2006-03-19
5570,2006/3/20,1,2006-03-20
5571,2006/3/21,1,2006-03-21
5572,2006/3/22,1,2006-03-22
5573,2006/3/23,1,2006-03-23
5574,2006/3/24,1,2006-03-24
5575,2006/3/25,0,2006-03-25
5576,2006/3/26,0,2006-03-26
5577,2006/3/27,1,2006-03-27
5578,2006/3/28,1,2006-03-28
5579,2006/3/29,1,2006-03-29
5580,2006/3/30,1,2006-03-30
5581,2006/3/31,1,2006-03-31
5582,2006/4/1,0,2006-04-01
5583,2006/4/2,0,2006-04-02
5584,2006/4/3,1,2006-04-03
5585,2006/4/4,1,2006-04-04
5586,2006/4/5,1,2006-04-05
5587,2006/4/6,1,2006-04-06
5588,2006/4/7,1,2006-04-07
5589,2006/4/8,0,2006-04-08
5590,2006/4/9,0,2006-04-09
5591,2006/4/10,1,2006-04-10
5592,2006/4/11,1,2006-04-11
5593,2006/4/12,1,2006-04-12
5594,2006/4/13,1,2006-04-13
5595,2006/4/14,1,2006-04-14
5596,2006/4/15,0,2006-04-15
5597,2006/4/16,0,2006-04-16
5598,2006/4/17,1,2006-04-17
5599,2006/4/18,1,2006-04-18
5600,2006/4/19,1,2006-04-19
5601,2006/4/20,1,2006-04-20
5602,2006/4/21,1,2006-04-21
5603,2006/4/22,0,2006-04-22
5604,2006/4/23,0,2006-04-23
5605,2006/4/24,1,2006-04-24
5606,2006/4/25,1,2006-04-25
5607,2006/4/26,1,2006-04-26
5608,2006/4/27,1,2006-04-27
5609,2006/4/28,1,2006-04-28
5610,2006/4/29,0,2006-04-29
5611,2006/4/30,0,2006-04-30
5612,2006/5/1,0,2006-05-01
5613,2006/5/2,0,2006-05-02
5614,2006/5/3,0,2006-05-03
5615,2006/5/4,0,2006-05-04
5616,2006/5/5,0,2006-05-05
5617,2006/5/6,0,2006-05-06
5618,2006/5/7,0,2006-05-07
5619,2006/5/8,1,2006-05-08
5620,2006/5/9,1,2006-05-09
5621,2006/5/10,1,2006-05-10
5622,2006/5/11,1,2006-05-11
5623,2006/5/12,1,2006-05-12
5624,2006/5/13,0,2006-05-13
5625,2006/5/14,0,2006-05-14
5626,2006/5/15,1,2006-05-15
5627,2006/5/16,1,2006-05-16
5628,2006/5/17,1,2006-05-17
5629,2006/5/18,1,2006-05-18
5630,2006/5/19,1,2006-05-19
5631,2006/5/20,0,2006-05-20
5632,2006/5/21,0,2006-05-21
5633,2006/5/22,1,2006-05-22
5634,2006/5/23,1,2006-05-23
5635,2006/5/24,1,2006-05-24
5636,2006/5/25,1,2006-05-25
5637,2006/5/26,1,2006-05-26
5638,2006/5/27,0,2006-05-27
5639,2006/5/28,0,2006-05-28
5640,2006/5/29,1,2006-05-29
5641,2006/5/30,1,2006-05-30
5642,2006/5/31,1,2006-05-31
5643,2006/6/1,1,2006-06-01
5644,2006/6/2,1,2006-06-02
5645,2006/6/3,0,2006-06-03
5646,2006/6/4,0,2006-06-04
5647,2006/6/5,1,2006-06-05
5648,2006/6/6,1,2006-06-06
5649,2006/6/7,1,2006-06-07
5650,2006/6/8,1,2006-06-08
5651,2006/6/9,1,2006-06-09
5652,2006/6/10,0,2006-06-10
5653,2006/6/11,0,2006-06-11
5654,2006/6/12,1,2006-06-12
5655,2006/6/13,1,2006-06-13
5656,2006/6/14,1,2006-06-14
5657,2006/6/15,1,2006-06-15
5658,2006/6/16,1,2006-06-16
5659,2006/6/17,0,2006-06-17
5660,2006/6/18,0,2006-06-18
5661,2006/6/19,1,2006-06-19
5662,2006/6/20,1,2006-06-20
5663,2006/6/21,1,2006-06-21
5664,2006/6/22,1,2006-06-22
5665,2006/6/23,1,2006-06-23
5666,2006/6/24,0,2006-06-24
5667,2006/6/25,0,2006-06-25
5668,2006/6/26,1,2006-06-26
5669,2006/6/27,1,2006-06-27
5670,2006/6/28,1,2006-06-28
5671,2006/6/29,1,2006-06-29
5672,2006/6/30,1,2006-06-30
5673,2006/7/1,0,2006-07-01
5674,2006/7/2,0,2006-07-02
5675,2006/7/3,1,2006-07-03
5676,2006/7/4,1,2006-07-04
5677,2006/7/5,1,2006-07-05
5678,2006/7/6,1,2006-07-06
5679,2006/7/7,1,2006-07-07
5680,2006/7/8,0,2006-07-08
5681,2006/7/9,0,2006-07-09
5682,2006/7/10,1,2006-07-10
5683,2006/7/11,1,2006-07-11
5684,2006/7/12,1,2006-07-12
5685,2006/7/13,1,2006-07-13
5686,2006/7/14,1,2006-07-14
5687,2006/7/15,0,2006-07-15
5688,2006/7/16,0,2006-07-16
5689,2006/7/17,1,2006-07-17
5690,2006/7/18,1,2006-07-18
5691,2006/7/19,1,2006-07-19
5692,2006/7/20,1,2006-07-20
5693,2006/7/21,1,2006-07-21
5694,2006/7/22,0,2006-07-22
5695,2006/7/23,0,2006-07-23
5696,2006/7/24,1,2006-07-24
5697,2006/7/25,1,2006-07-25
5698,2006/7/26,1,2006-07-26
5699,2006/7/27,1,2006-07-27
5700,2006/7/28,1,2006-07-28
5701,2006/7/29,0,2006-07-29
5702,2006/7/30,0,2006-07-30
5703,2006/7/31,1,2006-07-31
5704,2006/8/1,1,2006-08-01
5705,2006/8/2,1,2006-08-02
5706,2006/8/3,1,2006-08-03
5707,2006/8/4,1,2006-08-04
5708,2006/8/5,0,2006-08-05
5709,2006/8/6,0,2006-08-06
5710,2006/8/7,1,2006-08-07
5711,2006/8/8,1,2006-08-08
5712,2006/8/9,1,2006-08-09
5713,2006/8/10,1,2006-08-10
5714,2006/8/11,1,2006-08-11
5715,2006/8/12,0,2006-08-12
5716,2006/8/13,0,2006-08-13
5717,2006/8/14,1,2006-08-14
5718,2006/8/15,1,2006-08-15
5719,2006/8/16,1,2006-08-16
5720,2006/8/17,1,2006-08-17
5721,2006/8/18,1,2006-08-18
5722,2006/8/19,0,2006-08-19
5723,2006/8/20,0,2006-08-20
5724,2006/8/21,1,2006-08-21
5725,2006/8/22,1,2006-08-22
5726,2006/8/23,1,2006-08-23
5727,2006/8/24,1,2006-08-24
5728,2006/8/25,1,2006-08-25
5729,2006/8/26,0,2006-08-26
5730,2006/8/27,0,2006-08-27
5731,2006/8/28,1,2006-08-28
5732,2006/8/29,1,2006-08-29
5733,2006/8/30,1,2006-08-30
5734,2006/8/31,1,2006-08-31
5735,2006/9/1,1,2006-09-01
5736,2006/9/2,0,2006-09-02
5737,2006/9/3,0,2006-09-03
5738,2006/9/4,1,2006-09-04
5739,2006/9/5,1,2006-09-05
5740,2006/9/6,1,2006-09-06
5741,2006/9/7,1,2006-09-07
5742,2006/9/8,1,2006-09-08
5743,2006/9/9,0,2006-09-09
5744,2006/9/10,0,2006-09-10
5745,2006/9/11,1,2006-09-11
5746,2006/9/12,1,2006-09-12
5747,2006/9/13,1,2006-09-13
5748,2006/9/14,1,2006-09-14
5749,2006/9/15,1,2006-09-15
5750,2006/9/16,0,2006-09-16
5751,2006/9/17,0,2006-09-17
5752,2006/9/18,1,2006-09-18
5753,2006/9/19,1,2006-09-19
5754,2006/9/20,1,2006-09-20
5755,2006/9/21,1,2006-09-21
5756,2006/9/22,1,2006-09-22
5757,2006/9/23,0,2006-09-23
5758,2006/9/24,0,2006-09-24
5759,2006/9/25,1,2006-09-25
5760,2006/9/26,1,2006-09-26
5761,2006/9/27,1,2006-09-27
5762,2006/9/28,1,2006-09-28
5763,2006/9/29,1,2006-09-29
5764,2006/9/30,0,2006-09-30
5765,2006/10/1,0,2006-10-01
5766,2006/10/2,0,2006-10-02
5767,2006/10/3,0,2006-10-03
5768,2006/10/4,0,2006-10-04
5769,2006/10/5,0,2006-10-05
5770,2006/10/6,0,2006-10-06
5771,2006/10/7,0,2006-10-07
5772,2006/10/8,0,2006-10-08
5773,2006/10/9,1,2006-10-09
5774,2006/10/10,1,2006-10-10
5775,2006/10/11,1,2006-10-11
5776,2006/10/12,1,2006-10-12
5777,2006/10/13,1,2006-10-13
5778,2006/10/14,0,2006-10-14
5779,2006/10/15,0,2006-10-15
5780,2006/10/16,1,2006-10-16
5781,2006/10/17,1,2006-10-17
5782,2006/10/18,1,2006-10-18
5783,2006/10/19,1,2006-10-19
5784,2006/10/20,1,2006-10-20
5785,2006/10/21,0,2006-10-21
5786,2006/10/22,0,2006-10-22
5787,2006/10/23,1,2006-10-23
5788,2006/10/24,1,2006-10-24
5789,2006/10/25,1,2006-10-25
5790,2006/10/26,1,2006-10-26
5791,2006/10/27,1,2006-10-27
5792,2006/10/28,0,2006-10-28
5793,2006/10/29,0,2006-10-29
5794,2006/10/30,1,2006-10-30
5795,2006/10/31,1,2006-10-31
5796,2006/11/1,1,2006-11-01
5797,2006/11/2,1,2006-11-02
5798,2006/11/3,1,2006-11-03
5799,2006/11/4,0,2006-11-04
5800,2006/11/5,0,2006-11-05
5801,2006/11/6,1,2006-11-06
5802,2006/11/7,1,2006-11-07
5803,2006/11/8,1,2006-11-08
5804,2006/11/9,1,2006-11-09
5805,2006/11/10,1,2006-11-10
5806,2006/11/11,0,2006-11-11
5807,2006/11/12,0,2006-11-12
5808,2006/11/13,1,2006-11-13
5809,2006/11/14,1,2006-11-14
5810,2006/11/15,1,2006-11-15
5811,2006/11/16,1,2006-11-16
5812,2006/11/17,1,2006-11-17
5813,2006/11/18,0,2006-11-18
5814,2006/11/19,0,2006-11-19
5815,2006/11/20,1,2006-11-20
5816,2006/11/21,1,2006-11-21
5817,2006/11/22,1,2006-11-22
5818,2006/11/23,1,2006-11-23
5819,2006/11/24,1,2006-11-24
5820,2006/11/25,0,2006-11-25
5821,2006/11/26,0,2006-11-26
5822,2006/11/27,1,2006-11-27
5823,2006/11/28,1,2006-11-28
5824,2006/11/29,1,2006-11-29
5825,2006/11/30,1,2006-11-30
5826,2006/12/1,1,2006-12-01
5827,2006/12/2,0,2006-12-02
5828,2006/12/3,0,2006-12-03
5829,2006/12/4,1,2006-12-04
5830,2006/12/5,1,2006-12-05
5831,2006/12/6,1,2006-12-06
5832,2006/12/7,1,2006-12-07
5833,2006/12/8,1,2006-12-08
5834,2006/12/9,0,2006-12-09
5835,2006/12/10,0,2006-12-10
5836,2006/12/11,1,2006-12-11
5837,2006/12/12,1,2006-12-12
5838,2006/12/13,1,2006-12-13
5839,2006/12/14,1,2006-12-14
5840,2006/12/15,1,2006-12-15
5841,2006/12/16,0,2006-12-16
5842,2006/12/17,0,2006-12-17
5843,2006/12/18,1,2006-12-18
5844,2006/12/19,1,2006-12-19
5845,2006/12/20,1,2006-12-20
5846,2006/12/21,1,2006-12-21
5847,2006/12/22,1,2006-12-22
5848,2006/12/23,0,2006-12-23
5849,2006/12/24,0,2006-12-24
5850,2006/12/25,1,2006-12-25
5851,2006/12/26,1,2006-12-26
5852,2006/12/27,1,2006-12-27
5853,2006/12/28,1,2006-12-28
5854,2006/12/29,1,2006-12-29
5855,2006/12/30,0,2006-12-30
5856,2006/12/31,0,2006-12-31
5857,2007/1/1,0,2007-01-01
5858,2007/1/2,0,2007-01-02
5859,2007/1/3,0,2007-01-03
5860,2007/1/4,1,2007-01-04
5861,2007/1/5,1,2007-01-05
5862,2007/1/6,0,2007-01-06
5863,2007/1/7,0,2007-01-07
5864,2007/1/8,1,2007-01-08
5865,2007/1/9,1,2007-01-09
5866,2007/1/10,1,2007-01-10
5867,2007/1/11,1,2007-01-11
5868,2007/1/12,1,2007-01-12
5869,2007/1/13,0,2007-01-13
5870,2007/1/14,0,2007-01-14
5871,2007/1/15,1,2007-01-15
5872,2007/1/16,1,2007-01-16
5873,2007/1/17,1,2007-01-17
5874,2007/1/18,1,2007-01-18
5875,2007/1/19,1,2007-01-19
5876,2007/1/20,0,2007-01-20
5877,2007/1/21,0,2007-01-21
5878,2007/1/22,1,2007-01-22
5879,2007/1/23,1,2007-01-23
5880,2007/1/24,1,2007-01-24
5881,2007/1/25,1,2007-01-25
5882,2007/1/26,1,2007-01-26
5883,2007/1/27,0,2007-01-27
5884,2007/1/28,0,2007-01-28
5885,2007/1/29,1,2007-01-29
5886,2007/1/30,1,2007-01-30
5887,2007/1/31,1,2007-01-31
5888,2007/2/1,1,2007-02-01
5889,2007/2/2,1,2007-02-02
5890,2007/2/3,0,2007-02-03
5891,2007/2/4,0,2007-02-04
5892,2007/2/5,1,2007-02-05
5893,2007/2/6,1,2007-02-06
5894,2007/2/7,1,2007-02-07
5895,2007/2/8,1,2007-02-08
5896,2007/2/9,1,2007-02-09
5897,2007/2/10,0,2007-02-10
5898,2007/2/11,0,2007-02-11
5899,2007/2/12,1,2007-02-12
5900,2007/2/13,1,2007-02-13
5901,2007/2/14,1,2007-02-14
5902,2007/2/15,1,2007-02-15
5903,2007/2/16,1,2007-02-16
5904,2007/2/17,0,2007-02-17
5905,2007/2/18,0,2007-02-18
5906,2007/2/19,0,2007-02-19
5907,2007/2/20,0,2007-02-20
5908,2007/2/21,0,2007-02-21
5909,2007/2/22,0,2007-02-22
5910,2007/2/23,0,2007-02-23
5911,2007/2/24,0,2007-02-24
5912,2007/2/25,0,2007-02-25
5913,2007/2/26,1,2007-02-26
5914,2007/2/27,1,2007-02-27
5915,2007/2/28,1,2007-02-28
5916,2007/3/1,1,2007-03-01
5917,2007/3/2,1,2007-03-02
